% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
39.75	40	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
40	40.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
40.25	40.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
40.5	40.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
40.75	41	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
41	41.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
41.25	41.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
41.5	41.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
41.75	42	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
42	42.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
42.25	42.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
42.5	42.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
42.75	43	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
43	43.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
43.25	43.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
43.5	43.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
43.75	44	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
44	44.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
44.25	44.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
44.5	44.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
44.75	45	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
45	45.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
45.25	45.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
45.5	45.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
45.75	46	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
46	46.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
46.25	46.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
46.5	46.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
46.75	47	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
47	47.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
47.25	47.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
47.5	47.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
47.75	48	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
48	48.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
48.25	48.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
48.5	48.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
48.75	49	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
49	49.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
49.25	49.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
49.5	49.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
49.75	50	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
50	50.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
50.25	50.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
50.5	50.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
50.75	51	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
51	51.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
51.25	51.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
51.5	51.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
51.75	52	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
52	52.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
52.25	52.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
52.5	52.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
52.75	53	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
53	53.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
53.25	53.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
53.5	53.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
53.75	54	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
54	54.25	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
54.25	54.5	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
54.5	54.75	6	1	1	3	10	21020	10	21020	0.00899501	0.00526973	0.00399571	0.0139943	2102	417.421	1706	2498	
