% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
577.261	6	1	57727	2	5	28	9422	0	0	0
577.271	6	1	57728	2	5	28	9422	0	0	0
577.311	6	1	57732	2	5	28	9422	0	0	0
577.321	6	1	57733	2	5	28	9422	0	0	0
577.361	6	1	57737	2	5	28	9422	0	0	0
577.371	6	1	57738	2	5	28	9422	0	0	0
577.411	6	1	57742	2	5	28	9422	0	0	0
577.421	6	1	57743	2	5	28	9422	0	0	0
577.461	6	1	57747	2	5	28	9422	0	0	0
577.471	6	1	57748	2	5	28	9422	0	0	0
577.511	6	1	57752	2	5	28	9422	0	0	0
577.521	6	1	57753	2	5	28	9422	0	0	0
577.561	6	1	57757	2	5	28	9422	0	0	0
577.571	6	1	57758	2	5	28	9422	0	0	0
577.611	6	1	57762	2	5	28	9422	0	0	0
577.621	6	1	57763	2	5	28	9422	0	0	0
577.661	6	1	57767	2	5	28	9422	0	0	0
577.671	6	1	57768	2	5	28	9422	0	0	0
577.711	6	1	57772	2	5	28	9422	0	0	0
577.721	6	1	57773	2	5	28	9422	0	0	0
577.761	6	1	57777	2	5	28	9422	0	0	0
577.771	6	1	57778	2	5	28	9422	0	0	0
577.811	6	1	57782	2	5	28	9422	0	0	0
577.821	6	1	57783	2	5	28	9422	0	0	0
577.861	6	1	57787	2	5	28	9422	0	0	0
577.871	6	1	57788	2	5	28	9422	0	0	0
577.911	6	1	57792	2	5	28	9422	0	0	0
577.921	6	1	57793	2	5	28	9422	0	0	0
577.961	6	1	57797	2	5	28	9422	0	0	0
577.971	6	1	57798	2	5	28	9422	0	0	0
578.011	6	1	57802	2	5	28	9422	0	0	0
578.021	6	1	57803	2	5	28	9422	0	0	0
578.061	6	1	57807	2	5	28	9422	0	0	0
578.071	6	1	57808	2	5	28	9422	0	0	0
578.111	6	1	57812	2	5	28	9422	0	0	0
578.121	6	1	57813	2	5	28	9422	0	0	0
578.161	6	1	57817	2	5	28	9422	0	0	0
578.171	6	1	57818	2	5	28	9422	0	0	0
578.211	6	1	57822	2	5	28	9422	0	0	0
578.221	6	1	57823	2	5	28	9422	0	0	0
578.261	6	1	57827	2	5	28	9422	0	0	0
578.271	6	1	57828	2	5	28	9422	0	0	0
578.311	6	1	57832	2	5	28	9422	0	0	0
578.321	6	1	57833	2	5	28	9422	0	0	0
578.361	6	1	57837	2	5	28	9422	0	0	0
578.371	6	1	57838	2	5	28	9422	0	0	0
578.411	6	1	57842	2	5	28	9422	0	0	0
578.421	6	1	57843	2	5	28	9422	0	0	0
578.461	6	1	57847	2	5	28	9422	0	0	0
578.471	6	1	57848	2	5	28	9422	0	0	0
578.511	6	1	57852	2	5	28	9422	0	0	0
578.521	6	1	57853	2	5	28	9422	0	0	0
578.561	6	1	57857	2	5	28	9422	0	0	0
578.571	6	1	57858	2	5	28	9422	0	0	0
578.611	6	1	57862	2	5	28	9422	0	0	0
578.621	6	1	57863	2	5	28	9422	0	0	0
578.661	6	1	57867	2	5	28	9422	0	0	0
578.671	6	1	57868	2	5	28	9422	0	0	0
578.711	6	1	57872	2	5	28	9422	0	0	0
578.721	6	1	57873	2	5	28	9422	0	0	0
578.761	6	1	57877	2	5	28	9422	0	0	0
578.771	6	1	57878	2	5	28	9422	0	0	0
578.811	6	1	57882	2	5	28	9422	0	0	0
578.821	6	1	57883	2	5	28	9422	0	0	0
578.861	6	1	57887	2	5	28	9422	0	0	0
578.871	6	1	57888	2	5	28	9422	0	0	0
578.911	6	1	57892	2	5	28	9422	0	0	0
578.921	6	1	57893	2	5	28	9422	0	0	0
578.961	6	1	57897	2	5	28	9422	0	0	0
578.971	6	1	57898	2	5	28	9422	0	0	0
579.011	6	1	57902	2	5	28	9422	0	0	0
579.021	6	1	57903	2	5	28	9422	0	0	0
579.061	6	1	57907	2	5	28	9422	0	0	0
579.071	6	1	57908	2	5	28	9422	0	0	0
579.111	6	1	57912	2	5	28	9422	0	0	0
579.121	6	1	57913	2	5	28	9422	0	0	0
579.161	6	1	57917	2	5	28	9422	0	0	0
579.171	6	1	57918	2	5	28	9422	0	0	0
579.211	6	1	57922	2	5	28	9422	0	0	0
579.221	6	1	57923	2	5	28	9422	0	0	0
579.261	6	1	57927	2	5	28	9422	0	0	0
579.271	6	1	57928	2	5	28	9422	0	0	0
579.311	6	1	57932	2	5	28	9422	0	0	0
579.321	6	1	57933	2	5	28	9422	0	0	0
579.361	6	1	57937	2	5	28	9422	0	0	0
579.371	6	1	57938	2	5	28	9422	0	0	0
579.411	6	1	57942	2	5	28	9422	0	0	0
579.421	6	1	57943	2	5	28	9422	0	0	0
579.461	6	1	57947	2	5	28	9422	0	0	0
579.471	6	1	57948	2	5	28	9422	0	0	0
579.511	6	1	57952	2	5	28	9422	0	0	0
579.521	6	1	57953	2	5	28	9422	0	0	0
579.561	6	1	57957	2	5	28	9422	0	0	0
579.571	6	1	57958	2	5	28	9422	0	0	0
579.611	6	1	57962	2	5	28	9422	0	0	0
579.621	6	1	57963	2	5	28	9422	0	0	0
579.661	6	1	57967	2	5	28	9422	0	0	0
579.671	6	1	57968	2	5	28	9422	0	0	0
579.711	6	1	57972	2	5	28	9422	0	0	0
579.721	6	1	57973	2	5	28	9422	0	0	0
579.761	6	1	57977	2	5	28	9422	0	0	0
579.771	6	1	57978	2	5	28	9422	0	0	0
579.811	6	1	57982	2	5	28	9422	0	0	0
579.821	6	1	57983	2	5	28	9422	0	0	0
579.861	6	1	57987	2	5	28	9422	0	0	0
579.871	6	1	57988	2	5	28	9422	0	0	0
579.911	6	1	57992	2	5	28	9422	0	0	0
579.921	6	1	57993	2	5	28	9422	0	0	0
579.961	6	1	57997	2	5	28	9422	0	0	0
579.971	6	1	57998	2	5	28	9422	0	0	0
580.011	6	1	58002	2	5	28	9422	0	0	0
580.021	6	1	58003	2	5	28	9422	0	0	0
580.061	6	1	58007	2	5	28	9422	0	0	0
580.071	6	1	58008	2	5	28	9422	0	0	0
580.111	6	1	58012	2	5	28	9422	0	0	0
580.121	6	1	58013	2	5	28	9422	0	0	0
580.161	6	1	58017	2	5	28	9422	0	0	0
580.171	6	1	58018	2	5	28	9422	0	0	0
580.211	6	1	58022	2	5	28	9422	0	0	0
580.221	6	1	58023	2	5	28	9422	0	0	0
580.261	6	1	58027	2	5	28	9422	0	0	0
580.271	6	1	58028	2	5	28	9422	0	0	0
580.311	6	1	58032	2	5	28	9422	0	0	0
580.321	6	1	58033	2	5	28	9422	0	0	0
580.361	6	1	58037	2	5	28	9422	0	0	0
580.371	6	1	58038	2	5	28	9422	0	0	0
580.411	6	1	58042	2	5	28	9422	0	0	0
580.421	6	1	58043	2	5	28	9422	0	0	0
580.461	6	1	58047	2	5	28	9422	0	0	0
580.471	6	1	58048	2	5	28	9422	0	0	0
580.511	6	1	58052	2	5	28	9422	0	0	0
580.521	6	1	58053	2	5	28	9422	0	0	0
580.561	6	1	58057	2	5	28	9422	0	0	0
580.571	6	1	58058	2	5	28	9422	0	0	0
580.611	6	1	58062	2	5	28	9422	0	0	0
580.621	6	1	58063	2	5	28	9422	0	0	0
580.661	6	1	58067	2	5	28	9422	0	0	0
580.671	6	1	58068	2	5	28	9422	0	0	0
580.711	6	1	58072	2	5	28	9422	0	0	0
580.721	6	1	58073	2	5	28	9422	0	0	0
580.761	6	1	58077	2	5	28	9422	0	0	0
580.771	6	1	58078	2	5	28	9422	0	0	0
580.811	6	1	58082	2	5	28	9422	0	0	0
580.821	6	1	58083	2	5	28	9422	0	0	0
580.861	6	1	58087	2	5	28	9422	0	0	0
580.871	6	1	58088	2	5	28	9422	0	0	0
580.911	6	1	58092	2	5	28	9422	0	0	0
580.921	6	1	58093	2	5	28	9422	0	0	0
580.961	6	1	58097	2	5	28	9422	0	0	0
580.971	6	1	58098	2	5	28	9422	0	0	0
581.011	6	1	58102	2	5	28	9422	0	0	0
581.021	6	1	58103	2	5	28	9422	0	0	0
581.061	6	1	58107	2	5	28	9422	0	0	0
581.071	6	1	58108	2	5	28	9422	0	0	0
581.111	6	1	58112	2	5	28	9422	0	0	0
581.121	6	1	58113	2	5	28	9422	0	0	0
581.161	6	1	58117	2	5	28	9422	0	0	0
581.171	6	1	58118	2	5	28	9422	0	0	0
581.211	6	1	58122	2	5	28	9422	0	0	0
581.221	6	1	58123	2	5	28	9422	0	0	0
581.261	6	1	58127	2	5	28	9422	0	0	0
581.271	6	1	58128	2	5	28	9422	0	0	0
581.311	6	1	58132	2	5	28	9422	0	0	0
581.321	6	1	58133	2	5	28	9422	0	0	0
581.361	6	1	58137	2	5	28	9422	0	0	0
581.371	6	1	58138	2	5	28	9422	0	0	0
581.411	6	1	58142	2	5	28	9422	0	0	0
581.421	6	1	58143	2	5	28	9422	0	0	0
581.461	6	1	58147	2	5	28	9422	0	0	0
581.471	6	1	58148	2	5	28	9422	0	0	0
581.511	6	1	58152	2	5	28	9422	0	0	0
581.521	6	1	58153	2	5	28	9422	0	0	0
581.561	6	1	58157	2	5	28	9422	0	0	0
581.571	6	1	58158	2	5	28	9422	0	0	0
581.611	6	1	58162	2	5	28	9422	0	0	0
581.621	6	1	58163	2	5	28	9422	0	0	0
581.661	6	1	58167	2	5	28	9422	0	0	0
581.671	6	1	58168	2	5	28	9422	0	0	0
581.711	6	1	58172	2	5	28	9422	0	0	0
581.721	6	1	58173	2	5	28	9422	0	0	0
581.761	6	1	58177	2	5	28	9422	0	0	0
581.771	6	1	58178	2	5	28	9422	0	0	0
581.811	6	1	58182	2	5	28	9422	0	0	0
581.821	6	1	58183	2	5	28	9422	0	0	0
581.861	6	1	58187	2	5	28	9422	0	0	0
581.871	6	1	58188	2	5	28	9422	0	0	0
581.911	6	1	58192	2	5	28	9422	0	0	0
581.921	6	1	58193	2	5	28	9422	0	0	0
581.961	6	1	58197	2	5	28	9422	0	0	0
581.971	6	1	58198	2	5	28	9422	0	0	0
582.011	6	1	58202	2	5	28	9422	0	0	0
582.021	6	1	58203	2	5	28	9422	0	0	0
582.061	6	1	58207	2	5	28	9422	0	0	0
582.071	6	1	58208	2	5	28	9422	0	0	0
582.111	6	1	58212	2	5	28	9422	0	0	0
582.121	6	1	58213	2	5	28	9422	0	0	0
582.161	6	1	58217	2	5	28	9422	0	0	0
582.171	6	1	58218	2	5	28	9422	0	0	0
582.211	6	1	58222	2	5	28	9422	0	0	0
582.221	6	1	58223	2	5	28	9422	0	0	0
582.261	6	1	58227	2	5	28	9422	0	0	0
582.271	6	1	58228	2	5	28	9422	0	0	0
582.311	6	1	58232	2	5	28	9422	0	0	0
582.321	6	1	58233	2	5	28	9422	0	0	0
582.361	6	1	58237	2	5	28	9422	0	0	0
582.371	6	1	58238	2	5	28	9422	0	0	0
582.411	6	1	58242	2	5	28	9422	0	0	0
582.421	6	1	58243	2	5	28	9422	0	0	0
582.461	6	1	58247	2	5	28	9422	0	0	0
582.471	6	1	58248	2	5	28	9422	0	0	0
582.511	6	1	58252	2	5	28	9422	0	0	0
582.521	6	1	58253	2	5	28	9422	0	0	0
582.561	6	1	58257	2	5	28	9422	0	0	0
582.571	6	1	58258	2	5	28	9422	0	0	0
582.611	6	1	58262	2	5	28	9422	0	0	0
582.621	6	1	58263	2	5	28	9422	0	0	0
582.661	6	1	58267	2	5	28	9422	0	0	0
582.671	6	1	58268	2	5	28	9422	0	0	0
582.711	6	1	58272	2	5	28	9422	0	0	0
582.721	6	1	58273	2	5	28	9422	0	0	0
582.761	6	1	58277	2	5	28	9422	0	0	0
582.771	6	1	58278	2	5	28	9422	0	0	0
582.811	6	1	58282	2	5	28	9422	0	0	0
582.821	6	1	58283	2	5	28	9422	0	0	0
582.861	6	1	58287	2	5	28	9422	0	0	0
582.871	6	1	58288	2	5	28	9422	0	0	0
582.911	6	1	58292	2	5	28	9422	0	0	0
582.921	6	1	58293	2	5	28	9422	0	0	0
582.961	6	1	58297	2	5	28	9422	0	0	0
582.971	6	1	58298	2	5	28	9422	0	0	0
583.011	6	1	58302	2	5	28	9422	0	0	0
583.021	6	1	58303	2	5	28	9422	0	0	0
583.061	6	1	58307	2	5	28	9422	0	0	0
583.071	6	1	58308	2	5	28	9422	0	0	0
583.111	6	1	58312	2	5	28	9422	0	0	0
583.121	6	1	58313	2	5	28	9422	0	0	0
583.161	6	1	58317	2	5	28	9422	0	0	0
583.171	6	1	58318	2	5	28	9422	0	0	0
583.211	6	1	58322	2	5	28	9422	0	0	0
583.221	6	1	58323	2	5	28	9422	0	0	0
583.261	6	1	58327	2	5	28	9422	0	0	0
583.271	6	1	58328	2	5	28	9422	0	0	0
583.311	6	1	58332	2	5	28	9422	0	0	0
583.321	6	1	58333	2	5	28	9422	0	0	0
583.361	6	1	58337	2	5	28	9422	0	0	0
583.371	6	1	58338	2	5	28	9422	0	0	0
583.411	6	1	58342	2	5	28	9422	0	0	0
583.421	6	1	58343	2	5	28	9422	0	0	0
583.461	6	1	58347	2	5	28	9422	0	0	0
583.471	6	1	58348	2	5	28	9422	0	0	0
583.511	6	1	58352	2	5	28	9422	0	0	0
583.521	6	1	58353	2	5	28	9422	0	0	0
583.561	6	1	58357	2	5	28	9422	0	0	0
583.571	6	1	58358	2	5	28	9422	0	0	0
583.611	6	1	58362	2	5	28	9422	0	0	0
583.621	6	1	58363	2	5	28	9422	0	0	0
583.661	6	1	58367	2	5	28	9422	0	0	0
583.671	6	1	58368	2	5	28	9422	0	0	0
583.711	6	1	58372	2	5	28	9422	0	0	0
583.721	6	1	58373	2	5	28	9422	0	0	0
583.761	6	1	58377	2	5	28	9422	0	0	0
583.771	6	1	58378	2	5	28	9422	0	0	0
583.811	6	1	58382	2	5	28	9422	0	0	0
583.821	6	1	58383	2	5	28	9422	0	0	0
583.861	6	1	58387	2	5	28	9422	0	0	0
583.871	6	1	58388	2	5	28	9422	0	0	0
583.911	6	1	58392	2	5	28	9422	0	0	0
583.921	6	1	58393	2	5	28	9422	0	0	0
583.961	6	1	58397	2	5	28	9422	0	0	0
583.971	6	1	58398	2	5	28	9422	0	0	0
584.011	6	1	58402	2	5	28	9422	0	0	0
584.021	6	1	58403	2	5	28	9422	0	0	0
584.061	6	1	58407	2	5	28	9422	0	0	0
584.071	6	1	58408	2	5	28	9422	0	0	0
584.111	6	1	58412	2	5	28	9422	0	0	0
584.121	6	1	58413	2	5	28	9422	0	0	0
584.161	6	1	58417	2	5	28	9422	0	0	0
584.171	6	1	58418	2	5	28	9422	0	0	0
584.211	6	1	58422	2	5	28	9422	0	0	0
584.221	6	1	58423	2	5	28	9422	0	0	0
584.261	6	1	58427	2	5	28	9422	0	0	0
584.271	6	1	58428	2	5	28	9422	0	0	0
584.311	6	1	58432	2	5	28	9422	0	0	0
584.321	6	1	58433	2	5	28	9422	0	0	0
584.361	6	1	58437	2	5	28	9422	0	0	0
584.371	6	1	58438	2	5	28	9422	0	0	0
584.411	6	1	58442	2	5	28	9422	0	0	0
584.421	6	1	58443	2	5	28	9422	0	0	0
584.461	6	1	58447	2	5	28	9422	0	0	0
584.471	6	1	58448	2	5	28	9422	0	0	0
584.511	6	1	58452	2	5	28	9422	0	0	0
584.521	6	1	58453	2	5	28	9422	0	0	0
584.561	6	1	58457	2	5	28	9422	0	0	0
584.571	6	1	58458	2	5	28	9422	0	0	0
584.611	6	1	58462	2	5	28	9422	0	0	0
584.621	6	1	58463	2	5	28	9422	0	0	0
584.661	6	1	58467	2	5	28	9422	0	0	0
584.671	6	1	58468	2	5	28	9422	0	0	0
584.711	6	1	58472	2	5	28	9422	0	0	0
584.721	6	1	58473	2	5	28	9422	0	0	0
584.761	6	1	58477	2	5	28	9422	0	0	0
584.771	6	1	58478	2	5	28	9422	0	0	0
584.811	6	1	58482	2	5	28	9422	0	0	0
584.821	6	1	58483	2	5	28	9422	0	0	0
584.861	6	1	58487	2	5	28	9422	0	0	0
584.871	6	1	58488	2	5	28	9422	0	0	0
584.911	6	1	58492	2	5	28	9422	0	0	0
584.921	6	1	58493	2	5	28	9422	0	0	0
584.961	6	1	58497	2	5	28	9422	0	0	0
584.971	6	1	58498	2	5	28	9422	0	0	0
585.011	6	1	58502	2	5	28	9422	0	0	0
585.021	6	1	58503	2	5	28	9422	0	0	0
585.061	6	1	58507	2	5	28	9422	0	0	0
585.071	6	1	58508	2	5	28	9422	0	0	0
585.111	6	1	58512	2	5	28	9422	0	0	0
585.121	6	1	58513	2	5	28	9422	0	0	0
585.161	6	1	58517	2	5	28	9422	0	0	0
585.171	6	1	58518	2	5	28	9422	0	0	0
585.211	6	1	58522	2	5	28	9422	0	0	0
585.221	6	1	58523	2	5	28	9422	0	0	0
585.261	6	1	58527	2	5	28	9422	0	0	0
585.271	6	1	58528	2	5	28	9422	0	0	0
585.311	6	1	58532	2	5	28	9422	0	0	0
585.321	6	1	58533	2	5	28	9422	0	0	0
585.361	6	1	58537	2	5	28	9422	0	0	0
585.371	6	1	58538	2	5	28	9422	0	0	0
585.411	6	1	58542	2	5	28	9422	0	0	0
585.421	6	1	58543	2	5	28	9422	0	0	0
585.461	6	1	58547	2	5	28	9422	0	0	0
585.471	6	1	58548	2	5	28	9422	0	0	0
585.511	6	1	58552	2	5	28	9422	0	0	0
585.521	6	1	58553	2	5	28	9422	0	0	0
585.561	6	1	58557	2	5	28	9422	0	0	0
585.571	6	1	58558	2	5	28	9422	0	0	0
585.611	6	1	58562	2	5	28	9422	0	0	0
585.621	6	1	58563	2	5	28	9422	0	0	0
585.661	6	1	58567	2	5	28	9422	0	0	0
585.671	6	1	58568	2	5	28	9422	0	0	0
585.711	6	1	58572	2	5	28	9422	0	0	0
585.721	6	1	58573	2	5	28	9422	0	0	0
585.761	6	1	58577	2	5	28	9422	0	0	0
585.771	6	1	58578	2	5	28	9422	0	0	0
585.811	6	1	58582	2	5	28	9422	0	0	0
585.821	6	1	58583	2	5	28	9422	0	0	0
585.861	6	1	58587	2	5	28	9422	0	0	0
585.871	6	1	58588	2	5	28	9422	0	0	0
585.911	6	1	58592	2	5	28	9422	0	0	0
585.921	6	1	58593	2	5	28	9422	0	0	0
585.961	6	1	58597	2	5	28	9422	0	0	0
585.971	6	1	58598	2	5	28	9422	0	0	0
586.011	6	1	58602	2	5	28	9422	0	0	0
586.021	6	1	58603	2	5	28	9422	0	0	0
586.061	6	1	58607	2	5	28	9422	0	0	0
586.071	6	1	58608	2	5	28	9422	0	0	0
586.111	6	1	58612	2	5	28	9422	0	0	0
586.121	6	1	58613	2	5	28	9422	0	0	0
586.161	6	1	58617	2	5	28	9422	0	0	0
586.171	6	1	58618	2	5	28	9422	0	0	0
586.211	6	1	58622	2	5	28	9422	0	0	0
586.221	6	1	58623	2	5	28	9422	0	0	0
586.261	6	1	58627	2	5	28	9422	0	0	0
586.271	6	1	58628	2	5	28	9422	0	0	0
586.311	6	1	58632	2	5	28	9422	0	0	0
586.321	6	1	58633	2	5	28	9422	0	0	0
586.361	6	1	58637	2	5	28	9422	0	0	0
586.371	6	1	58638	2	5	28	9422	0	0	0
586.411	6	1	58642	2	5	28	9422	0	0	0
586.421	6	1	58643	2	5	28	9422	0	0	0
586.461	6	1	58647	2	5	28	9422	0	0	0
586.471	6	1	58648	2	5	28	9422	0	0	0
586.511	6	1	58652	2	5	28	9422	0	0	0
586.521	6	1	58653	2	5	28	9422	0	0	0
586.561	6	1	58657	2	5	28	9422	0	0	0
586.571	6	1	58658	2	5	28	9422	0	0	0
586.611	6	1	58662	2	5	28	9422	0	0	0
586.621	6	1	58663	2	5	28	9422	0	0	0
586.661	6	1	58667	2	5	28	9422	0	0	0
586.671	6	1	58668	2	5	28	9422	0	0	0
586.711	6	1	58672	2	5	28	9422	0	0	0
586.721	6	1	58673	2	5	28	9422	0	0	0
586.761	6	1	58677	2	5	28	9422	0	0	0
586.771	6	1	58678	2	5	28	9422	0	0	0
586.811	6	1	58682	2	5	28	9422	0	0	0
586.821	6	1	58683	2	5	28	9422	0	0	0
586.861	6	1	58687	2	5	28	9422	0	0	0
586.871	6	1	58688	2	5	28	9422	0	0	0
586.911	6	1	58692	2	5	28	9422	0	0	0
586.921	6	1	58693	2	5	28	9422	0	0	0
586.961	6	1	58697	2	5	28	9422	0	0	0
586.971	6	1	58698	2	5	28	9422	0	0	0
587.011	6	1	58702	2	5	28	9422	0	0	0
587.021	6	1	58703	2	5	28	9422	0	0	0
587.061	6	1	58707	2	5	28	9422	0	0	0
587.071	6	1	58708	2	5	28	9422	0	0	0
587.111	6	1	58712	2	5	28	9422	0	0	0
587.121	6	1	58713	2	5	28	9422	0	0	0
587.161	6	1	58717	2	5	28	9422	0	0	0
587.171	6	1	58718	2	5	28	9422	0	0	0
587.211	6	1	58722	2	5	28	9422	0	0	0
587.221	6	1	58723	2	5	28	9422	0	0	0
587.261	6	1	58727	2	5	28	9422	0	0	0
587.271	6	1	58728	2	5	28	9422	0	0	0
587.311	6	1	58732	2	5	28	9422	0	0	0
587.321	6	1	58733	2	5	28	9422	0	0	0
587.361	6	1	58737	2	5	28	9422	0	0	0
587.371	6	1	58738	2	5	28	9422	0	0	0
587.411	6	1	58742	2	5	28	9422	0	0	0
587.421	6	1	58743	2	5	28	9422	0	0	0
587.461	6	1	58747	2	5	28	9422	0	0	0
587.471	6	1	58748	2	5	28	9422	0	0	0
587.511	6	1	58752	2	5	28	9422	0	0	0
587.521	6	1	58753	2	5	28	9422	0	0	0
587.561	6	1	58757	2	5	28	9422	0	0	0
587.571	6	1	58758	2	5	28	9422	0	0	0
587.611	6	1	58762	2	5	28	9422	0	0	0
587.621	6	1	58763	2	5	28	9422	0	0	0
587.661	6	1	58767	2	5	28	9422	0	0	0
587.671	6	1	58768	2	5	28	9422	0	0	0
587.711	6	1	58772	2	5	28	9422	0	0	0
587.721	6	1	58773	2	5	28	9422	0	0	0
587.761	6	1	58777	2	5	28	9422	0	0	0
587.771	6	1	58778	2	5	28	9422	0	0	0
587.811	6	1	58782	2	5	28	9422	0	0	0
587.821	6	1	58783	2	5	28	9422	0	0	0
587.861	6	1	58787	2	5	28	9422	0	0	0
587.871	6	1	58788	2	5	28	9422	0	0	0
587.911	6	1	58792	2	5	28	9422	0	0	0
587.921	6	1	58793	2	5	28	9422	0	0	0
587.961	6	1	58797	2	5	28	9422	0	0	0
587.971	6	1	58798	2	5	28	9422	0	0	0
588.011	6	1	58802	2	5	28	9422	0	0	0
588.021	6	1	58803	2	5	28	9422	0	0	0
588.061	6	1	58807	2	5	28	9422	0	0	0
588.071	6	1	58808	2	5	28	9422	0	0	0
588.111	6	1	58812	2	5	28	9422	0	0	0
588.121	6	1	58813	2	5	28	9422	0	0	0
588.161	6	1	58817	2	5	28	9422	0	0	0
588.171	6	1	58818	2	5	28	9422	0	0	0
588.211	6	1	58822	2	5	28	9422	0	0	0
588.221	6	1	58823	2	5	28	9422	0	0	0
588.261	6	1	58827	2	5	28	9422	0	0	0
588.271	6	1	58828	2	5	28	9422	0	0	0
588.311	6	1	58832	2	5	28	9422	0	0	0
588.321	6	1	58833	2	5	28	9422	0	0	0
588.361	6	1	58837	2	5	28	9422	0	0	0
588.371	6	1	58838	2	5	28	9422	0	0	0
588.411	6	1	58842	2	5	28	9422	0	0	0
588.421	6	1	58843	2	5	28	9422	0	0	0
588.461	6	1	58847	2	5	28	9422	0	0	0
588.471	6	1	58848	2	5	28	9422	0	0	0
588.511	6	1	58852	2	5	28	9422	0	0	0
588.521	6	1	58853	2	5	28	9422	0	0	0
588.561	6	1	58857	2	5	28	9422	0	0	0
588.571	6	1	58858	2	5	28	9422	0	0	0
588.611	6	1	58862	2	5	28	9422	0	0	0
588.621	6	1	58863	2	5	28	9422	0	0	0
588.661	6	1	58867	2	5	28	9422	0	0	0
588.671	6	1	58868	2	5	28	9422	0	0	0
588.711	6	1	58872	2	5	28	9422	0	0	0
588.721	6	1	58873	2	5	28	9422	0	0	0
588.761	6	1	58877	2	5	28	9422	0	0	0
588.771	6	1	58878	2	5	28	9422	0	0	0
588.811	6	1	58882	2	5	28	9422	0	0	0
588.821	6	1	58883	2	5	28	9422	0	0	0
588.861	6	1	58887	2	5	28	9422	0	0	0
588.871	6	1	58888	2	5	28	9422	0	0	0
588.911	6	1	58892	2	5	28	9422	0	0	0
588.921	6	1	58893	2	5	28	9422	0	0	0
588.961	6	1	58897	2	5	28	9422	0	0	0
588.971	6	1	58898	2	5	28	9422	0	0	0
589.011	6	1	58902	2	5	28	9422	0	0	0
589.021	6	1	58903	2	5	28	9422	0	0	0
589.061	6	1	58907	2	5	28	9422	0	0	0
589.071	6	1	58908	2	5	28	9422	0	0	0
589.111	6	1	58912	2	5	28	9422	0	0	0
589.121	6	1	58913	2	5	28	9422	0	0	0
589.161	6	1	58917	2	5	28	9422	0	0	0
589.171	6	1	58918	2	5	28	9422	0	0	0
589.211	6	1	58922	2	5	28	9422	0	0	0
589.221	6	1	58923	2	5	28	9422	0	0	0
589.261	6	1	58927	2	5	28	9422	0	0	0
589.271	6	1	58928	2	5	28	9422	0	0	0
589.311	6	1	58932	2	5	28	9422	0	0	0
589.321	6	1	58933	2	5	28	9422	0	0	0
589.361	6	1	58937	2	5	28	9422	0	0	0
589.371	6	1	58938	2	5	28	9422	0	0	0
589.411	6	1	58942	2	5	28	9422	0	0	0
589.421	6	1	58943	2	5	28	9422	0	0	0
589.461	6	1	58947	2	5	28	9422	0	0	0
589.471	6	1	58948	2	5	28	9422	0	0	0
589.511	6	1	58952	2	5	28	9422	0	0	0
589.521	6	1	58953	2	5	28	9422	0	0	0
589.561	6	1	58957	2	5	28	9422	0	0	0
589.571	6	1	58958	2	5	28	9422	0	0	0
589.611	6	1	58962	2	5	28	9422	0	0	0
589.621	6	1	58963	2	5	28	9422	0	0	0
589.661	6	1	58967	2	5	28	9422	0	0	0
589.671	6	1	58968	2	5	28	9422	0	0	0
589.711	6	1	58972	2	5	28	9422	0	0	0
589.721	6	1	58973	2	5	28	9422	0	0	0
589.761	6	1	58977	2	5	28	9422	0	0	0
589.771	6	1	58978	2	5	28	9422	0	0	0
589.811	6	1	58982	2	5	28	9422	0	0	0
589.821	6	1	58983	2	5	28	9422	0	0	0
589.861	6	1	58987	2	5	28	9422	0	0	0
589.871	6	1	58988	2	5	28	9422	0	0	0
589.911	6	1	58992	2	5	28	9422	0	0	0
589.921	6	1	58993	2	5	28	9422	0	0	0
589.961	6	1	58997	2	5	28	9422	0	0	0
589.971	6	1	58998	2	5	28	9422	0	0	0
590.011	6	1	59002	2	5	28	9422	0	0	0
590.021	6	1	59003	2	5	28	9422	0	0	0
590.061	6	1	59007	2	5	28	9422	0	0	0
590.071	6	1	59008	2	5	28	9422	0	0	0
590.111	6	1	59012	2	5	28	9422	0	0	0
590.121	6	1	59013	2	5	28	9422	0	0	0
590.161	6	1	59017	2	5	28	9422	0	0	0
590.171	6	1	59018	2	5	28	9422	0	0	0
590.211	6	1	59022	2	5	28	9422	0	0	0
590.221	6	1	59023	2	5	28	9422	0	0	0
590.261	6	1	59027	2	5	28	9422	0	0	0
590.271	6	1	59028	2	5	28	9422	0	0	0
590.311	6	1	59032	2	5	28	9422	0	0	0
590.321	6	1	59033	2	5	28	9422	0	0	0
590.361	6	1	59037	2	5	28	9422	0	0	0
590.371	6	1	59038	2	5	28	9422	0	0	0
590.411	6	1	59042	2	5	28	9422	0	0	0
590.421	6	1	59043	2	5	28	9422	0	0	0
590.461	6	1	59047	2	5	28	9422	0	0	0
590.471	6	1	59048	2	5	28	9422	0	0	0
590.511	6	1	59052	2	5	28	9422	0	0	0
590.521	6	1	59053	2	5	28	9422	0	0	0
590.561	6	1	59057	2	5	28	9422	0	0	0
590.571	6	1	59058	2	5	28	9422	0	0	0
590.611	6	1	59062	2	5	28	9422	0	0	0
590.621	6	1	59063	2	5	28	9422	0	0	0
